caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
20040120,-0.000525,-0.000529,0.002399,0.002393,10408367600,500,10413861500,500,1138.77,-0.00093
20040121,0.007649,0.007576,0.005714,0.00569,10487223900,500,10408367600,500,1147.62,0.007772
20040122,-0.003036,-0.003051,-0.004389,-0.004408,10455231200,500,10487223900,500,1143.94,-0.003207
20040123,-0.002351,-0.002362,-0.002639,-0.002644,10429982900,500,10455231200,500,1141.55,-0.002089
20040126,0.012178,0.012178,0.008609,0.008609,10556997400,500,10429982900,500,1155.37,0.012106
20040127,-0.009621,-0.009626,-0.007783,-0.007794,10455374600,500,10556997400,500,1144.05,-0.009798
20040128,-0.013277,-0.013438,-0.013144,-0.013328,10314877100,500,10455374600,500,1128.48,-0.01361
20040129,0.005016,0.004757,0.000996,0.000868,10363945700,500,10314877100,500,1134.11,0.004989
20040130,-0.002478,-0.002478,0.000853,0.000853,10338496000,500,10363945700,500,1131.13,-0.002628
20040202,0.00364,0.003633,0.001925,0.001899,10375497400,500,10338496000,500,1135.26,0.003651
20040203,0.000614,0.000609,-0.000075,-0.000104,10381814100,500,10375497400,500,1136.03,0.000678
20040204,-0.008127,-0.008287,-0.011069,-0.011175,10295801600,500,10381814100,500,1126.52,-0.008371
20040205,0.002054,0.002027,0.003628,0.003596,10316674100,500,10295801600,500,1128.59,0.001838
20040206,0.012434,0.01238,0.015667,0.015604,10444457800,500,10316674100,500,1142.76,0.012555
20040209,-0.002286,-0.002483,-0.000207,-0.000313,10418514900,500,10444457800,500,1139.81,-0.002581
20040210,0.00484,0.004834,0.005652,0.005629,10468720800,500,10418514900,500,1145.54,0.005027
20040211,0.011368,0.010994,0.011997,0.011741,10583824500,500,10468720800,500,1157.76,0.010667
20040212,-0.004601,-0.004696,-0.00332,-0.003414,10534117700,500,10583824500,500,1152.11,-0.00488
20040213,-0.005269,-0.005357,-0.006831,-0.0069,10477577800,500,10534117700,500,1145.81,-0.005468
20040217,0.009678,0.009672,0.011319,0.01131,10579048400,500,10477577800,500,1156.99,0.009757
20040218,-0.004407,-0.004543,-0.003568,-0.003712,10530984800,500,10579048400,500,1151.82,-0.004468
20040219,-0.003957,-0.003991,-0.005025,-0.005094,10488957300,500,10530984800,500,1147.06,-0.004133
20040220,-0.0025,-0.002512,-0.00485,-0.004866,10462178900,500,10488957300,500,1144.11,-0.002572
20040223,-0.00287,-0.002893,-0.006758,-0.006795,10431905400,500,10462178900,500,1140.99,-0.002727
20040224,-0.001514,-0.001517,-0.001997,-0.002002,10416119100,500,10431905400,500,1139.09,-0.001665
20040225,0.00426,0.004124,0.006247,0.006111,10459202700,500,10416119100,500,1143.67,0.004021
20040226,0.001237,0.000949,0.00441,0.004205,10469145700,500,10459202700,500,1144.91,0.001084
20040227,-0.000024,-0.000036,0.004315,0.004296,10494719800,500,10473748100,500,1144.94,0.000026
20040301,0.009762,0.00972,0.011978,0.011943,10597072200,500,10494719800,500,1155.96,0.009625
20040302,-0.005752,-0.005767,-0.004847,-0.004868,10535958300,500,10597072200,500,1149.1,-0.005934
20040303,0.001919,0.001646,0.001319,0.001156,10553304900,500,10535958300,500,1151.04,0.001688
20040304,0.003157,0.003132,0.003995,0.003919,10586360100,500,10553304900,500,1154.88,0.003336
20040305,0.001926,0.001922,0.002738,0.002719,10606946700,500,10586360100,500,1156.87,0.001723
20040308,-0.00826,-0.008332,-0.009726,-0.009873,10518573000,500,10606946700,500,1147.21,-0.00835
20040309,-0.005721,-0.005749,-0.008285,-0.008311,10458104800,500,10518573000,500,1140.58,-0.005779
20040310,-0.014679,-0.014772,-0.016656,-0.016753,10303618900,500,10458104800,500,1123.89,-0.014633
20040311,-0.014918,-0.015209,-0.014481,-0.014703,10146935900,500,10303618900,500,1106.78,-0.015224
20040312,0.012322,0.012316,0.015371,0.015359,10271913600,500,10146935900,500,1120.57,0.01246
20040315,-0.01423,-0.014253,-0.016397,-0.016405,10125583400,500,10271913600,500,1104.49,-0.01435
20040316,0.00573,0.005713,0.004678,0.004636,10183402500,500,10125583400,500,1110.7,0.005623
20040317,0.011729,0.011642,0.015496,0.015412,10301962600,500,10183402500,500,1123.75,0.011749
20040318,-0.001203,-0.00122,-0.00182,-0.001894,10289411000,500,10301962600,500,1122.32,-0.001273
20040319,-0.0112,-0.011203,-0.008656,-0.008672,10174843700,500,10289411000,500,1109.78,-0.011173
20040322,-0.013048,-0.013062,-0.014292,-0.01432,10041955000,500,10174843700,500,1095.4,-0.012958
20040323,-0.001156,-0.001156,-0.000677,-0.000677,10030347700,500,10041955000,500,1093.95,-0.001324
20040324,-0.002434,-0.002438,-0.002746,-0.002754,10005892200,500,10030347700,500,1091.33,-0.002395
20040325,0.016205,0.016205,0.018007,0.018007,10175880700,500,10013612400,500,1109.19,0.016365
20040326,-0.000815,-0.000815,0.000196,0.000196,10166539000,500,10175880700,500,1108.06,-0.001019
20040329,0.013132,0.012955,0.013216,0.013008,10298251500,500,10166539000,500,1122.47,0.013005
20040330,0.004022,0.004001,0.005549,0.005506,10339450500,500,10298251500,500,1127,0.004036
20040331,-0.000659,-0.000749,0.001633,0.00157,10352709700,500,10339450500,500,1126.21,-0.000701
20040401,0.005424,0.005414,0.005466,0.005445,10410716100,500,10309659500,500,1132.17,0.005292
20040402,0.008512,0.00844,0.010237,0.010211,10514763400,500,10408481600,500,1141.81,0.008515
20040405,0.007584,0.007583,0.006682,0.006678,10594493500,500,10514763400,500,1150.57,0.007672
20040406,-0.001835,-0.002147,-0.001613,-0.001759,10571751300,500,10594493500,500,1148.16,-0.002095
20040407,-0.006451,-0.006504,-0.005239,-0.005315,10536370100,500,10571751300,500,1140.53,-0.006645
20040408,-0.001078,-0.001078,-0.001262,-0.001262,10525011300,500,10536370100,500,1139.32,-0.001061
20040412,0.005075,0.005055,0.00366,0.003625,10578682900,500,10525011300,500,1145.2,0.005161
20040413,-0.013717,-0.013763,-0.015692,-0.015723,10433087500,500,10578682900,500,1129.44,-0.013762
20040414,-0.001355,-0.001384,-0.003205,-0.003256,10418650800,500,10433087500,500,1128.17,-0.001124
20040415,0.000772,0.000772,-0.000477,-0.000477,10426978500,500,10418650800,500,1128.84,0.000594
20040416,0.005128,0.005128,0.006123,0.006123,10480085500,500,10426978500,500,1134.61,0.005111
20040419,0.000979,0.000976,0.000392,0.000389,10490409400,500,10480085500,500,1135.82,0.001066
20040420,-0.015488,-0.015489,-0.014836,-0.014839,10327999000,500,10490409400,500,1118.15,-0.015557
20040421,0.0054,0.005331,0.006624,0.0066,10383062600,500,10327999000,500,1124.09,0.005312
20040422,0.014153,0.014102,0.018166,0.01811,10529479800,500,10383062600,500,1139.93,0.014091
20040423,0.000457,0.000446,-0.001682,-0.001687,10541269900,500,10527898100,500,1140.6,0.000588
20040426,-0.004327,-0.004332,-0.005685,-0.005695,10495641300,500,10541269900,500,1135.53,-0.004445
20040427,0.002277,0.002277,0.001664,0.001664,10519544000,500,10495641300,500,1138.11,0.002272
20040428,-0.01386,-0.014005,-0.014953,-0.015113,10372219000,500,10519544000,500,1122.41,-0.013795
20040429,-0.007203,-0.007484,-0.012294,-0.012469,10290151600,500,10367760300,500,1113.89,-0.007591
20040430,-0.005701,-0.005706,-0.006416,-0.006429,10225312000,500,10290151600,500,1107.3,-0.005916
20040503,0.009065,0.009062,0.0081,0.008096,10317709700,500,10228484600,500,1117.49,0.009203
20040504,0.001954,0.001945,0.002689,0.002643,10337731700,500,10317709700,500,1119.55,0.001843
20040505,0.001962,0.001815,0.003131,0.003032,10356477600,500,10337731700,500,1121.53,0.001769
20040506,-0.006614,-0.006716,-0.009134,-0.009249,10286920000,500,10356477600,500,1113.99,-0.006723
20040507,-0.013799,-0.013799,-0.018097,-0.018097,10144981600,500,10286920000,500,1098.7,-0.013725
20040510,-0.01045,-0.010486,-0.013573,-0.013654,10038599100,500,10144981600,500,1087.12,-0.01054
20040511,0.007734,0.00752,0.010277,0.010235,10114090900,500,10038599100,500,1095.45,0.007662
20040512,0.00216,0.001829,0.00058,0.000352,10132593100,500,10114090900,500,1097.28,0.001671
20040513,-0.000728,-0.000802,0.001862,0.001774,10124467500,500,10132593100,500,1096.44,-0.000766
20040514,-0.000652,-0.000748,-0.000477,-0.000551,10116912700,500,10124467500,500,1095.7,-0.000675
20040517,-0.010458,-0.010552,-0.012981,-0.013036,10010956800,500,10116912700,500,1084.1,-0.010587
20040518,0.006922,0.006891,0.009288,0.009226,10079945400,500,10010956800,500,1091.49,0.006817
20040519,-0.002406,-0.002572,-0.000646,-0.00075,10054024800,500,10079945400,500,1088.68,-0.002574
20040520,0.000429,0.000408,-0.001696,-0.001749,10058130200,500,10054024800,500,1089.19,0.000468
20040521,0.004089,0.004081,0.006249,0.006226,10098538300,500,10058130200,500,1093.56,0.004012
20040524,0.001645,0.001638,0.005857,0.00584,10115080600,500,10098538300,500,1095.41,0.001692
20040525,0.016007,0.016003,0.018221,0.018216,10276956200,500,10115080600,500,1113.05,0.016104
20040526,0.001853,0.00171,0.003351,0.003183,10294532200,500,10276956200,500,1114.94,0.001698
20040527,0.005851,0.005739,0.005487,0.005275,10353609000,500,10294532200,500,1121.28,0.005686
20040528,-0.000495,-0.000513,0.001968,0.001946,10345264300,500,10353609000,500,1120.68,-0.000535
20040601,0.000453,0.000445,0.000082,0.000063,10349943100,500,10345264300,500,1121.2,0.000464
20040602,0.003755,0.003437,0.002975,0.002822,10385515900,500,10349943100,500,1124.99,0.00338
20040603,-0.007405,-0.007423,-0.009952,-0.010011,10308420800,500,10385515900,500,1116.64,-0.007422
20040604,0.005301,0.005283,0.006426,0.006386,10362929100,500,10308420800,500,1122.5,0.005248
20040607,0.015999,0.015955,0.017615,0.017545,10528267300,500,10362929100,500,1140.42,0.015964
20040608,0.001497,0.001418,0.001452,0.001326,10543191700,500,10528267300,500,1142.18,0.001543
20040609,-0.009407,-0.009488,-0.011523,-0.01163,10443233600,500,10543191700,500,1131.33,-0.009499
20040610,0.004535,0.004497,0.00441,0.004384,10490267700,500,10443233600,500,1136.47,0.004543
20040614,-0.009595,-0.009854,-0.012008,-0.012185,10386894700,500,10490267700,500,1125.29,-0.009837
20040615,0.006175,0.006157,0.009182,0.009138,10450857400,500,10386894700,500,1132.01,0.005972
20040616,0.001322,0.0013,0.001571,0.00151,10464441300,500,10450857400,500,1133.56,0.001369
20040617,-0.001251,-0.001261,-0.001112,-0.001149,10451250600,500,10464441300,500,1132.05,-0.001332
20040618,0.002568,0.002566,0.002665,0.002639,10478065600,500,10451250600,500,1135.02,0.002624
20040621,-0.004012,-0.004017,-0.002837,-0.002851,10435965400,500,10478065600,500,1130.3,-0.004159
20040622,0.003691,0.003671,0.007005,0.006966,10474274700,500,10435965400,500,1134.41,0.003636
20040623,0.008492,0.008482,0.010998,0.010968,10563116400,500,10474274700,500,1144.06,0.008507
20040624,-0.002716,-0.002927,-0.002673,-0.002685,10532200500,500,10563116400,500,1140.65,-0.002981
20040625,-0.004353,-0.004357,0.001775,0.001769,10485124100,500,10532200500,500,1134.43,-0.005453
20040628,-0.002032,-0.002199,-0.004305,-0.00451,10462086600,500,10485124100,500,1133.35,-0.000952
20040629,0.002597,0.002577,0.002744,0.002704,10489049000,500,10462086600,500,1136.2,0.002515
20040630,0.004081,0.003981,0.006148,0.006065,10514279400,500,10489049000,500,1140.84,0.004084
20040701,-0.010314,-0.010387,-0.01276,-0.012794,10422289900,500,10472590300,500,1128.94,-0.010431
20040702,-0.00315,-0.00318,-0.003791,-0.003825,10389136300,500,10422289900,500,1125.38,-0.003153
20040706,-0.008059,-0.008059,-0.011223,-0.011223,10305406100,500,10389136300,500,1116.21,-0.008148
20040707,0.002064,0.00181,0.002181,0.002072,10324061800,500,10305406100,500,1118.33,0.001899
20040708,-0.008176,-0.008235,-0.011616,-0.011698,10239042800,500,10324061800,500,1109.11,-0.008244
20040709,0.00336,0.003311,0.00415,0.004129,10272853400,500,10239042800,500,1112.81,0.003336
20040712,0.001347,0.00132,-0.000339,-0.000397,10286411900,500,10272853400,500,1114.35,0.001384
20040713,0.000891,0.000843,0.000422,0.000386,10295081600,500,10286411900,500,1115.14,0.000709
20040714,-0.003252,-0.003284,-0.002991,-0.003032,10261268800,500,10295081600,500,1111.47,-0.003291
20040715,-0.004479,-0.004479,-0.000332,-0.000332,10215307500,500,10261268800,500,1106.69,-0.004301
20040716,-0.004617,-0.004631,-0.006365,-0.006375,10168035800,500,10215307500,500,1101.39,-0.004789
20040719,-0.000583,-0.000583,0.000068,0.000068,10162207900,500,10168035800,500,1100.9,-0.000445
20040720,0.007021,0.007017,0.008831,0.008825,10233514600,500,10162207900,500,1108.67,0.007058
20040721,-0.013014,-0.013097,-0.015622,-0.015658,10099474000,500,10233514600,500,1093.88,-0.01334
20040722,0.002476,0.00246,-0.000361,-0.000383,10124320100,500,10099474000,500,1096.84,0.002706
20040723,-0.009586,-0.009598,-0.009464,-0.00947,10027152500,500,10124320100,500,1086.2,-0.009701
20040726,-0.001908,-0.001914,-0.005762,-0.005773,10008771300,500,10027152500,500,1084.06,-0.00197
20040727,0.009859,0.009859,0.009411,0.009411,10107444100,500,10008771300,500,1094.83,0.009935
20040728,0.000861,0.000679,-0.000213,-0.000388,10114310200,500,10107444100,500,1095.42,0.000539
20040729,0.004932,0.00464,0.009352,0.009173,10161255900,500,10114310200,500,1100.43,0.004574
20040730,0.001215,0.00121,0.002478,0.002465,10175588400,500,10161255900,500,1101.72,0.001172
20040802,0.004189,0.004187,0.002662,0.002653,10218167800,500,10175588400,500,1106.62,0.004448
20040803,-0.006303,-0.006309,-0.009817,-0.009851,10158986400,500,10220476700,500,1099.69,-0.006262
20040804,-0.000739,-0.000908,-0.002077,-0.002181,10149764600,500,10158986400,500,1098.63,-0.000964
20040805,-0.016296,-0.016336,-0.016613,-0.016679,9983960270,500,10149764600,500,1080.7,-0.01632
20040806,-0.015405,-0.015461,-0.018197,-0.018253,9829603980,500,9983960270,500,1063.97,-0.015481
20040809,0.00123,0.0012,0.001929,0.001851,9841401740,500,9829603980,500,1065.22,0.001175
20040810,0.012917,0.0129,0.015428,0.015391,9967749840,500,9841401740,500,1079.04,0.012974
20040811,-0.002377,-0.002927,-0.005088,-0.005286,9938574090,500,9967749840,500,1075.79,-0.003012
20040812,-0.011584,-0.011607,-0.012611,-0.01267,9823213340,500,9938574090,500,1063.23,-0.011675
20040813,0.001654,0.001535,-0.000119,-0.000213,9838592460,500,9823213340,500,1064.8,0.001477
20040816,0.013586,0.013494,0.016658,0.016285,9971358390,500,9838592460,500,1079.34,0.013655
20040817,0.002233,0.002146,0.003911,0.003886,9992756270,500,9971358390,500,1081.71,0.002196
20040818,0.012678,0.012488,0.015157,0.014972,10117547600,500,9992756270,500,1095.17,0.012443
20040819,-0.003601,-0.003621,-0.004496,-0.004533,10080895700,500,10117547600,500,1091.23,-0.003598
20040820,0.006546,0.006546,0.008561,0.008561,10146850100,500,10080895700,500,1098.35,0.006525
20040823,-0.002431,-0.002525,-0.002991,-0.003022,10121226900,500,10146850100,500,1095.68,-0.002431
20040824,0.000513,0.000499,-0.000383,-0.000419,10126276800,500,10121226900,500,1096.19,0.000465
20040825,0.008058,0.008004,0.008783,0.008713,10207333200,500,10126276800,500,1104.96,0.008
20040826,0.000099,0.000091,-0.000091,-0.0001,10208276400,500,10207333200,500,1105.09,0.000118
20040827,0.002605,0.002487,0.002292,0.002181,10233194200,500,10208276400,500,1107.77,0.002425
20040830,-0.007672,-0.007771,-0.008886,-0.009078,10154662900,500,10233194200,500,1099.15,-0.007781
20040831,0.004626,0.004596,0.003983,0.003954,10202644100,500,10154662900,500,1104.24,0.004631
20040901,0.001866,0.001545,0.003236,0.0031,10216288600,500,10200534100,500,1105.91,0.001512
20040902,0.011267,0.011258,0.012465,0.012432,10331374100,500,10216288600,500,1118.31,0.011212
20040903,-0.004149,-0.004161,-0.004566,-0.004588,10288735000,500,10331374100,500,1113.63,-0.004185
20040907,0.006902,0.006855,0.007749,0.007673,10359267600,500,10288735000,500,1121.3,0.006887
20040908,-0.00432,-0.0045,-0.006994,-0.007238,10312715300,500,10359267600,500,1116.27,-0.004486
20040909,0.001967,0.001963,0.004771,0.004765,10331269400,500,10312715300,500,1118.38,0.00189
20040910,0.004951,0.004943,0.006661,0.006635,10382551000,500,10331269400,500,1123.92,0.004954
20040913,0.001872,0.001595,0.00476,0.004605,10399143700,500,10382551000,500,1125.82,0.001691
20040914,0.002343,0.002341,0.000837,0.00083,10423038900,500,10399143700,500,1128.33,0.002229
20040915,-0.00705,-0.00708,-0.007924,-0.008001,10349248800,500,10423038900,500,1120.37,-0.007055
20040916,0.002814,0.002787,0.005336,0.005297,10378093300,500,10349248800,500,1123.5,0.002794
20040917,0.004516,0.004505,0.00401,0.00398,10424847600,500,10378093300,500,1128.55,0.004495
20040920,-0.005686,-0.005688,-0.003738,-0.003763,10365552400,500,10424847600,500,1122.2,-0.005627
20040921,0.006354,0.006343,0.007551,0.007526,10431299700,500,10365552400,500,1129.3,0.006327
20040922,-0.01382,-0.01384,-0.012719,-0.012759,10286931400,500,10431299700,500,1113.56,-0.013938
20040923,-0.004464,-0.004672,-0.003784,-0.003804,10238868100,500,10286931400,500,1108.36,-0.00467
20040924,0.001552,0.001552,0.001193,0.001193,10253132200,500,10238868100,500,1110.11,0.001579
20040927,-0.006009,-0.006015,-0.007755,-0.007768,10191458900,500,10253132200,500,1103.52,-0.005936
20040928,0.006142,0.005969,0.006121,0.005909,10252290400,500,10191458900,500,1110.06,0.005926
20040929,0.004333,0.004235,0.004619,0.004522,10295706300,500,10252290400,500,1114.8,0.00427
20040930,-0.000249,-0.00026,0.005942,0.005928,10285563700,500,10295706300,500,1114.58,-0.000197
20041001,0.015042,0.015042,0.01598,0.01598,10453903900,500,10285563700,500,1131.5,0.015181
20041004,0.00345,0.00333,0.004739,0.004714,10488715900,500,10453903900,500,1135.17,0.003243
20041005,-0.000651,-0.000651,-0.002239,-0.002239,10481890500,500,10488715900,500,1134.48,-0.000608
20041006,0.007019,0.00669,0.00723,0.007027,10552010100,500,10481890500,500,1142.05,0.006673
20041007,-0.009879,-0.009942,-0.010086,-0.010145,10447098200,500,10552010100,500,1130.65,-0.009982
20041008,-0.007454,-0.007468,-0.008851,-0.00889,10369080900,500,10447098200,500,1122.14,-0.007527
20041011,0.001978,0.001978,0.000669,0.000669,10389586100,500,10369080900,500,1124.39,0.002005
20041012,-0.00234,-0.00234,-0.003542,-0.003542,10365272500,500,10389586100,500,1121.84,-0.002268
20041013,-0.007265,-0.007371,-0.007822,-0.007918,10288870600,500,10365272500,500,1113.65,-0.007301
20041014,-0.00929,-0.00929,-0.007565,-0.007565,10193289200,500,10288870600,500,1103.29,-0.009303
20041015,0.004392,0.004384,0.005016,0.005001,10237979600,500,10193289200,500,1108.2,0.00445
20041018,0.005151,0.005151,0.003536,0.003536,10290716400,500,10237979600,500,1114.02,0.005252
20041019,-0.009663,-0.009663,-0.010596,-0.010596,10191275500,500,10290716400,500,1103.23,-0.009686
20041020,0.000547,0.000476,0.001899,0.001871,10196130300,500,10191275500,500,1103.66,0.00039
20041021,0.002661,0.002604,0.007582,0.007528,10222696500,500,10196130300,500,1106.49,0.002564
20041022,-0.009728,-0.009728,-0.007493,-0.007493,10123216500,500,10222696500,500,1095.74,-0.009715
20041025,-0.000867,-0.000867,0.001056,0.001056,10114436700,500,10123216500,500,1094.81,-0.000849
20041026,0.01472,0.014719,0.015519,0.015512,10263310700,500,10114436700,500,1111.09,0.01487
20041027,0.013171,0.013004,0.014207,0.01405,10364276300,500,10230875600,500,1125.4,0.012879
20041028,0.001992,0.001671,0.001526,0.001312,10381595100,500,10364276300,500,1127.44,0.001813
20041029,0.002484,0.002479,0.004109,0.004093,10400365400,500,10381595100,500,1130.2,0.002448
20041101,0.000382,0.000381,0.00146,0.001459,10411086400,500,10392258900,500,1130.51,0.000274
20041102,0.0001,0.0001,-0.000928,-0.000928,10412129000,500,10411086400,500,1130.54,0.000027
20041103,0.011265,0.01106,0.011616,0.011477,10527107800,500,10412129000,500,1143.2,0.011198
20041104,0.016264,0.01622,0.017307,0.017227,10697859800,500,10527107800,500,1161.67,0.016156
20041105,0.00398,0.003962,0.006016,0.006007,10742346000,500,10697859800,500,1166.17,0.003874
20041108,-0.001069,-0.00116,-0.001154,-0.001299,10729887600,500,10742346000,500,1164.89,-0.001098
20041109,-0.000257,-0.00065,0.000596,0.000474,10722912500,500,10729887600,500,1164.08,-0.000695
20041110,-0.000856,-0.001048,0.000887,0.000739,10712219800,500,10722912500,500,1162.91,-0.001005
20041111,0.009059,0.009059,0.009977,0.009977,10809262200,500,10712219800,500,1173.48,0.009089
20041112,0.00898,0.008882,0.008921,0.008851,10905156100,500,10809262200,500,1184.17,0.00911
20041115,0.000014,-0.003085,0.001004,0.000744,10871621800,500,10905156100,500,1183.81,-0.000304
20041116,-0.006985,-0.007072,-0.006476,-0.006515,10794771800,500,10871621800,500,1175.43,-0.007079
20041117,0.005632,0.005517,0.007009,0.006856,10854329500,500,10794771800,500,1181.94,0.005538
20041118,0.0013,0.001282,0.001994,0.001932,10868247300,500,10854329500,500,1183.55,0.001362
20041119,-0.011029,-0.011059,-0.011373,-0.011399,10748224600,500,10868247300,500,1170.34,-0.011161
20041122,0.005811,0.005796,0.007742,0.007694,10810515900,500,10748224600,500,1177.24,0.005896
20041123,-0.000215,-0.000244,0.000511,0.000456,10807879000,500,10810515900,500,1176.94,-0.000255
20041124,0.004204,0.004159,0.006865,0.006818,10852828700,500,10807879000,500,1181.76,0.004095
20041126,0.00082,0.000698,0.0021,0.002007,10860551000,500,10852828700,500,1182.65,0.000753
20041129,-0.003267,-0.003437,-0.002997,-0.003272,10823220200,500,10860551000,500,1178.57,-0.00345
20041130,-0.00393,-0.003948,-0.003641,-0.003645,10775860400,500,10823220200,500,1173.82,-0.00403
20041201,0.015123,0.014797,0.014345,0.014168,10923453100,500,10764869500,500,1191.37,0.014951
20041202,-0.000894,-0.000904,-0.002916,-0.002952,10913576000,500,10923453100,500,1190.33,-0.000873
20041203,0.000744,0.00074,0.001812,0.001805,10921681500,500,10918037600,500,1191.17,0.000706
20041206,-0.000699,-0.000732,-0.000886,-0.000935,10913685000,500,10921681500,500,1190.25,-0.000772
20041207,-0.010808,-0.010836,-0.012212,-0.012248,10795422600,500,10913685000,500,1177.07,-0.011073
20041208,0.004761,0.004529,0.002847,0.002583,10844351100,500,10795422600,500,1182.81,0.004877
20041209,0.005408,0.00537,0.00512,0.00508,10902580600,500,10844351100,500,1189.24,0.005436
20041210,-0.001076,-0.001076,0.000758,0.000758,10890706200,500,10902580600,500,1188,-0.001043
20041213,0.009072,0.008971,0.008762,0.008585,10988410300,500,10890706200,500,1198.68,0.00899
20041214,0.003944,0.003943,0.005747,0.005744,11031733500,500,10988410300,500,1203.38,0.003921
20041215,0.002063,0.00197,0.004224,0.004121,11055283100,500,11031733500,500,1205.72,0.001945
20041216,-0.002021,-0.002081,-0.004335,-0.004472,11032277600,500,11055283100,500,1203.21,-0.002082
20041217,-0.007143,-0.007149,-0.004076,-0.004088,10953409000,500,11032277600,500,1194.22,-0.007472
20041220,0.000029,-0.000045,-0.000822,-0.000982,10996477000,500,10996975800,500,1194.65,0.00036
20041221,0.009052,0.009016,0.00911,0.009022,11096706000,500,10996477000,500,1205.45,0.00904
20041222,0.003746,0.00339,0.00327,0.003215,11134324700,500,11096706000,500,1209.57,0.003418
20041223,0.00053,0.00053,0.000273,0.000273,11138755100,500,11134324700,500,1210.13,0.000463
20041227,-0.004327,-0.004327,-0.004866,-0.004866,11090555900,500,11138755100,500,1204.92,-0.004305
20041228,0.007054,0.007045,0.008513,0.008491,11168690500,500,11090555900,500,1213.54,0.007154
20041229,0.000177,0.000024,0.001577,0.001387,11168164300,500,11167895500,500,1213.45,-0.000074
20041230,0.000114,0.000052,0.001584,0.001512,11168749200,500,11168164300,500,1213.55,0.000082
20041231,-0.001332,-0.001332,-0.000592,-0.000592,11174847000,500,11168749200,500,1211.92,-0.001343
20050103,-0.008183,-0.008187,-0.012294,-0.012301,11083347700,500,11174847000,500,1202.08,-0.008119
20050104,-0.011433,-0.011542,-0.015047,-0.015064,10955420000,500,11083347700,500,1188.05,-0.011671
20050105,-0.003554,-0.003648,-0.007284,-0.007343,10915459400,500,10955420000,500,1183.74,-0.003628
20050106,0.003732,0.003503,0.002761,0.002655,10953701000,500,10915459400,500,1187.89,0.003506
20050107,-0.001434,-0.001441,-0.001763,-0.001776,10937920600,500,10953701000,500,1186.19,-0.001431
20050110,0.003391,0.003378,0.002987,0.002947,10974873200,500,10937920600,500,1190.25,0.003423
20050111,-0.006016,-0.006082,-0.006779,-0.006818,10908126600,500,10974873200,500,1182.99,-0.0061
20050112,0.004448,0.004327,0.004595,0.00449,10955325600,500,10908126600,500,1187.7,0.003981
20050113,-0.008636,-0.008636,-0.005768,-0.005768,10860714000,500,10955325600,500,1177.45,-0.00863
20050114,0.006056,0.006056,0.007857,0.007857,10926599700,500,10860714000,500,1184.52,0.006005
20050118,0.00976,0.009746,0.01012,0.010109,11033087700,500,10926599700,500,1195.98,0.009675
20050119,-0.009411,-0.009472,-0.009043,-0.009062,10928580500,500,11033087700,500,1184.63,-0.00949
20050120,-0.007726,-0.007744,-0.007664,-0.007684,10843949400,500,10928580500,500,1175.41,-0.007783
20050121,-0.006536,-0.006547,-0.006446,-0.006451,10772957400,500,10843949400,500,1167.87,-0.006415
20050124,-0.003465,-0.003476,-0.00561,-0.00562,10735505500,500,10772957400,500,1163.75,-0.003528
20050125,0.003904,0.003904,0.002278,0.002278,10777709500,500,10735505500,500,1168.41,0.004004
20050126,0.004918,0.004889,0.007013,0.006976,10830405000,500,10777709500,500,1174.07,0.004844
20050127,0.000607,0.000515,0.002911,0.002809,10835979500,500,10830405000,500,1174.55,0.000409
20050128,-0.002654,-0.002721,-0.003655,-0.00378,10803871600,500,10835979500,500,1171.36,-0.002716
20050131,0.00853,0.00853,0.011129,0.011129,10893939400,500,10803871600,500,1181.27,0.00846
20050201,0.006962,0.006958,0.006881,0.006868,10968587800,500,10893939400,500,1189.41,0.006891
20050202,0.003312,0.003185,0.0039,0.003804,11003521500,500,10968587800,500,1193.19,0.003178
20050203,-0.002412,-0.002712,-0.002253,-0.002345,10973681500,500,11003521500,500,1189.89,-0.002766
20050204,0.011111,0.011099,0.012074,0.012045,11095487200,500,10973681500,500,1203.03,0.011043
20050207,-0.001094,-0.001127,-0.001593,-0.001651,11083138100,500,11095487200,500,1201.72,-0.001089
20050208,0.000797,0.000587,0.001038,0.000966,11089646500,500,11083138100,500,1202.3,0.000483
20050209,-0.008406,-0.008664,-0.010818,-0.010944,10993570200,500,11089646500,500,1191.99,-0.008575
20050210,0.004295,0.004258,0.003191,0.003106,11040932500,500,10993570200,500,1197.01,0.004211
20050211,0.007176,0.006953,0.010229,0.010122,11117627000,500,11040932500,500,1205.3,0.006926
20050214,0.000858,0.000749,-0.000223,-0.000324,11125810100,500,11117627000,500,1206.14,0.000697
20050215,0.003244,0.003156,0.004055,0.004015,11160594200,500,11125810100,500,1210.12,0.0033
20050216,0.000143,0.000028,0.000152,-0.000021,11160911800,500,11160594200,500,1210.34,0.000182
20050217,-0.007787,-0.007826,-0.008615,-0.008688,11073526000,500,11160911800,500,1200.75,-0.007923
20050218,0.000722,0.000722,-0.0003,-0.0003,11081461800,500,11073526000,500,1201.59,0.0007
20050222,-0.014433,-0.014455,-0.015392,-0.015424,10920544700,500,11081461800,500,1184.16,-0.014506
20050223,0.005704,0.005631,0.005369,0.005305,10982040000,500,10920544700,500,1190.8,0.005607
